Country,Year,Total,Coal,Oil,Gas,Cement,Flaring,Per Capita
mexico,2017.0,465.620953,48.52968,245.839744,143.251408,20.876858,7.123264,3.79049
mexico,2018.0,475.268909,47.313232,233.825488,165.90592,20.863843,7.360426,3.832385
mexico,2019.0,472.191499,45.26801,241.897149,157.098863,19.497632,8.429845,3.774956
mexico,2020.0,391.706208,20.011074,261.77631199999996,149.524596,20.650326,1705.0,3.108821
mexico,2021.0,407.205037,19.360577,195.715517,157.552711,22.339198,12.237033,3.213801
mozambique,1991.0,0.948792,0.16488,0.75112,0.177704,0.27182249999999997,0.008892,0.069964
mozambique,1992.0,1.038198,0.157552,0.868368,0.177704,0.012278,0.008892,0.07514
mozambique,1993.0,1.191645,0.157552,1.02592,0.177704,0.008173,0.008892,0.083882
mozambique,1994.0,1.079627,0.158088,0.897057,0.177704,0.024482,0.008892,0.072396
mozambique,1995.0,1.108989,0.150224,0.93432,0.177704,0.024445,0.008892,0.071113
mozambique,1996.0,1.091814,0.065952,0.95264,0.177704,0.073222,0.008892,0.067901
mozambique,1997.0,1.170237,0.065952,1.014928,0.177704,0.089357,0.008892,0.07083
mozambique,1998.0,1.111895,0.056808,1.02592,0.177704,0.085975,0.008892,0.065702
mozambique,2000.0,1.321945,0.056808,1.212784,0.177704,0.109161,0.008892,0.074398
mozambique,2002.0,1.537057,0.056808,1.336849,0.003673,0.196535,0.008892,0.082218
mozambique,2003.0,1.855517,0.056808,1.61216,0.003664,0.239693,0.008892,0.096708
mozambique,2004.0,1.863973,0.056808,1.637808,0.007328,0.218837,0.008892,0.094645
mozambique,2005.0,1.769698,0.056808,1.436288,0.139232,0.194178,0.008892,0.087561
mozambique,2006.0,1.915622,0.056808,1.516896,0.161216,0.23751,0.008892,0.092382
mozambique,2007.0,2.188865,0.025606,1.836283,0.069501,0.257476,0.008892,0.102858
mozambique,2008.0,2.179933,0.025691,1.750631,0.117443,0.286169,0.008892,0.099788
mozambique,2009.0,2.439006,0.025648,1.963904,0.150224,0.29923,0.008892,0.108706
mozambique,2010.0,2.634548,0.025648,2.114128,0.153888,0.340884,0.008892,0.11418
mozambique,2011.0,3.106628,0.124576,2.425568,0.1832,0.373284,0.008892,0.130748
mozambique,2012.0,3.05473,0.040304,2.315648,0.172208,0.452705,0.073865,0.124746
mozambique,2013.0,3.581798,0.036677,2.677447,0.35577,0.505625,0.006279,0.141844
mozambique,2014.0,7.920571,0.8244,5.162576,1.326368,0.585889,0.021338,0.304185
mozambique,2015.0,6.312897,0.428937,3.519481,1.74141,0.614176,0.008892,0.235176
mozambique,2016.0,8.15937,0.051296,5.620576,1.535216,0.947808,0.004474,0.294599
mozambique,2017.0,6.949325,0.025648,4.37848,1.61216,0.910609,0.022428,0.243243
mozambique,2018.0,7.079789,0.06232,4.457737,1.616663,0.929983,0.013085,0.240614
mozambique,2019.0,7.146829,0.047632,4.356496,1.729408,1.011357,0.001936,0.235981
mozambique,2020.0,6.669406,0.046479,3.951473,1.659778,1.011357,0.00032,0.213912
mozambique,2021.0,7.156209,0.049964,4.170887,1.924001,1.011357,0.008892,0.223094
myanmar,1990.0,4.235719,0.2748,2.044512,1.7404,0.168679,0.007328,0.10563
myanmar,1991.0,4.137416,0.289456,2.018864,1.641472,0.180296,0.007328,0.101705
myanmar,1992.0,4.841915,0.120912,2.905552,1.615824,0.188635,0.010992,0.117414
myanmar,1994.0,6.195949,0.040304,3.451488,2.49152,0.190653,0.021984,0.146348
myanmar,1995.0,6.907278,0.065952,3.82888,2.788304,0.209486,0.014656,0.161083
myanmar,1996.0,7.202638,0.047632,3.909488,3.026464,0.204398,0.014656,0.16587
myanmar,1997.0,7.4449,0.051321,3.88941,3.26989,0.208619,0.025661,0.16931
myanmar,1998.0,8.036074,0.054935,4.673139,3.149608,0.147406,0.010987,0.18052
myanmar,1999.0,8.92995,0.3664,5.42272,2.978832,0.13635,0.025648,0.19826
myanmar,2000.0,10.179401,1.359344,5.910032,2.740672,0.158361,0.010992,0.223535
myanmar,2001.0,8.83168,1.564528,4.869456,2.224048,0.151664,0.021984,0.191931
myanmar,2002.0,9.285877,1.234768,5.543632,2.300992,0.188165,0.01832,0.199781
myanmar,2003.0,9.944164,0.601117,6.051487,3.056899,0.22733,0.007331,0.211919
myanmar,2004.0,12.512992,0.728923,6.410127,5.157405,0.205548,0.010989,0.26433
myanmar,2005.0,11.521173,0.586426,5.252179,5.457428,0.214145,0.010995,0.24141
myanmar,2006.0,12.779149,0.952367,5.454135,6.135444,0.22255,0.014652,0.265744
myanmar,2007.0,12.798005,0.820502,5.564026,6.164751,0.234075,0.014652,0.264172
myanmar,2008.0,9.72964,0.648528,5.162576,3.649344,0.2582,0.010992,0.199666
myanmar,2009.0,10.163186,0.608224,3.86552,5.42272,0.25573,0.010992,0.207345
myanmar,2010.0,13.079121,1.231104,7.49288,4.14032,0.203825,0.010992,0.264808
myanmar,2011.0,15.039032,1.663456,7.665088,5.496,2820.0,0.010992,0.302022
myanmar,2012.0,11.822064,1.704292,6.058485,3.577182,0.347723,0.134382,0.235414
myanmar,2013.0,12.722144,1.143168,6.789392,4.202608,0.428604,0.158371,0.251186
myanmar,2014.0,15.849349,1.157824,9.225952,4.829152,0.502583,0.133837,0.310331
myanmar,2015.0,21.887145,0.926992,9.625328,10.849104,0.377415,0.108307,0.425126
myanmar,2016.0,21.140408,1.124848,10.893072,8.07912,0.961663,0.081705,0.40739
myanmar,2017.0,23.630087,1.553536,11.453664,8.46384,2.091236,0.067812,0.451919
myanmar,2018.0,34.783468,3.25031,20.890662,8.116614,2.48048,0.045402,0.660454
myanmar,2019.0,34.609115,3.931472,19.715984,2245.0,0.2183475,0.043052,0.652507
myanmar,2020.0,36.088895,4.126994,20.808577,8.167307,2.938415,0.047602,0.675529
myanmar,2021.0,36.306759,4.180161,21.384417,7.764305,2.938415,0.039461,0.674871
netherlands,1990.0,161.806917,34.193213,52.012336,73.122423,0.4158,0.885069,10.827154
netherlands,1991.0,170.227322,31.654613,54.783466,81.308365,0.49788,0.81853,11.313353
netherlands,1992.0,170.015192,31.238887,57.124557,79.300136,0.449,0.751999,11.221618
netherlands,1993.0,170.206051,31.581532,54.447755,81.86134,0.458,0.685476,11.160258
netherlands,1995.0,172.300139,34.700636,54.31781,81.002937,0.428,0.552218,11.154518
netherlands,1996.0,181.452353,33.335746,56.049372,89.999535,0.316,0.496063,11.677511
netherlands,1997.0,174.492784,32.503294,55.777552,84.033286,0.376,0.605919,11.164034
netherlands,1998.0,175.461134,33.327229,57.123327,82.968774,0.432,0.418615,11.159808
netherlands,1999.0,169.934487,29.306972,57.675752,81.017392,0.517,0.308082,10.746854
netherlands,2000.0,171.08223,30.686524,57.505653,80.976666,0.469,0.351173,10.760474
netherlands,2001.0,176.207519,32.697145,58.553544,83.049307,0.478,0.254374,11.025625
netherlands,2002.0,175.567735,32.950344,57.659065,82.163868,0.48879,1.202153,10.934004
netherlands,2004.0,180.891772,33.535617,59.591936,85.119637,0.445866,1.08035,11.168892
netherlands,2005.0,176.91731,32.289046,59.333386,82.548924,0.420721,1.16135,10.879298
netherlands,2009.0,169.529326,29.412825,55.784963,81.738632,0.416211,1.126938,10.252007
netherlands,2010.0,181.526727,30.421527,56.975204,91.539417,0.348186,1.134279,10.924081
netherlands,2011.0,168.25966,29.621894,56.387928,79.728368,0.350955,0.976545,10.074541
netherlands,2012.0,164.688781,31.877189,54.298709,76.114865,0.308087,0.86375,9.811489
netherlands,2013.0,164.674489,32.443575,52.668465,76.947365,0.274032,1.137257,9.762913
netherlands,2014.0,157.655585,35.796986,52.198939,67.011159,0.282303,1.091804,9.298976
netherlands,2015.0,164.142511,43.545755,51.888597,66.148062,0.249424,1.037323,9.632151
netherlands,2016.0,164.862023,40.067734,53.200643,68.948127,0.23898,1.103562,9.627258
netherlands,2017.0,162.493965,36.032114,52.933151,70.730035,0.297969,1.117856,9.443372
netherlands,2018.0,158.62784,32.532565,53.609722,69.856876,0.220412,1.101209,9.176643
netherlands,2019.0,153.032807,25.30793,52.999956,72.47401,0.006337,1.062042,8.813598
netherlands,2020.0,137.849518,16.994711,48.155713,70.666977,0.39590000000000003,0.931461,7.906683
netherlands,2021.0,141.045431,23.00083,47.937075,68.082747,0.006337,0.925194,8.058958
new zealand,1990.0,25.502507,4.653308,12.390564,7.139258,0.448748,0.459728,7.506502
new zealand,1991.0,26.182595,4.503458,12.279625,7.951117,0.437702,0.554613,7.520279
new zealand,1992.0,28.166921,4.92163,13.292309,8.419119,0.477227,0.540355,7.973508
new zealand,1993.0,27.761185,4.888937,13.167528,8.165956,0.489257,0.518565,7.7681
new zealand,1994.0,27.900043,4.627035,14.084421,7.61212,0.496924,0.540838,7.7053
new zealand,1996.0,29.304544,4.58489,14.898514,8.10741,0.510315,0.666607,7.859697
new zealand,1997.0,31.278675,4.933863,15.220738,9.273528,0.532239,0.713841,8.283872
new zealand,1998.0,29.85854,4.519247,15.503817,7.99718,0.488934,0.705025,7.836797
new zealand,1999.0,31.46559,4.61923,15.809274,9.169569,0.532148,0.616163,8.208071
new zealand,2000.0,32.246009,4.408803,16.472749,9.488968,0.530782,0.593257,8.364146
new zealand,2001.0,34.379213,5.411679,16.589427,10.443922,0.534743,0.612919,8.838801
new zealand,2002.0,34.542293,5.420526,17.322349,9.86039,0.550921,0.586995,8.74802
new zealand,2003.0,36.241474,7.739602,18.10184,8.52243,0.534082,0.611221,9.015424
new zealand,2004.0,35.836298,8.013108,18.484268,7.255083,0.487544,0.863323,8.780374
new zealand,2006.0,37.33016,8.795561,18.794946,7.551604,0.544754,0.958884,8.930707
new zealand,2007.0,36.410664,6.725796,19.000671,8.259367,0.687302,1.021329,8.625066
new zealand,2008.0,37.509257,8.28447,18.859659,7.811121,0.639092,1.242176,8.804496
new zealand,2009.0,34.620669,6.316473,18.133381,7.457545,0.586049,1.366735,8.045918
new zealand,2010.0,34.811084,5.458101,18.210298,8.382277,0.557421,1.505822,8.009291
new zealand,2011.0,34.265851,5.534238,18.407233,7.625945,0.528527,1.45993,7.820988
new zealand,2012.0,35.94509,6.852585,18.153914,8.342925,0.568627,1.278919,8.150289
new zealand,2013.0,35.241004,6.01303,18.540746,8.37288,0.586336,1.09255,7.918181
new zealand,2014.0,35.438926,5.442055,18.850886,8.601687,0.619461,1.22411,7.850553
new zealand,2015.0,35.813107,5.469636,19.370571,8.30504,0.620712,1.34789,7.801417
new zealand,2016.0,34.152639,4.465043,19.489269,7.893822,0.486377,1.152258,7.316205
new zealand,2017.0,35.688127,4.669294,20.361619,8.517795,0.443775,1.089133,7.519223
new zealand,2018.0,35.704539,5.249307,20.533968,7.898728,0.417966,0.992163,7.379218
new zealand,2019.0,37.121034,5.985768,20.911832,8.240141,0.41094,0.912907,7.485537
new zealand,2020.0,34.456753,5.755663,19.124118,7.846914,0.379157,0.780728,6.808111
new zealand,2021.0,33.789825,6.751966,18.649909,6.657892,0.379157,0.780728,6.587061
nigeria,1990.0,38.857279,0.16488,29.777328,7.478224,1.436847,27.449914,0.408104
nigeria,1991.0,41.929195,0.190528,31.184304,9.119696,1.434667,27.449914,0.429227
nigeria,1992.0,46.265317,0.139221,35.102014,9.591595,1.432486,27.449914,0.461812
nigeria,1995.0,33.416744,0.051302,22.239246,10.066108,1.060089,27.449914,0.308878
nigeria,1996.0,36.788593,0.021984,25.530752,10.200576,1.035281,27.449914,0.33156
nigeria,1997.0,41.008773,0.025648,29.29368,10.665904,1.023541,27.449914,0.360386
nigeria,1998.0,37.745961,0.032976,2849.0,20.569339,1.094969,27.449914,0.58891975
nigeria,1999.0,39.586895,0.043968,26.923072,11.607552,1.012303,27.449914,0.33073
nigeria,2000.0,78.823114,0.007328,31.539712,13.179408,1.010746,33.08592,0.64161
nigeria,2001.0,86.718724,0.007328,37.204256,11.607552,0.966468,36.93312,0.687411
nigeria,2002.0,94.30364,0.11358,37.572861,11.889218,0.842293,43.885688,0.727747
nigeria,2003.0,100.008039,0.062288,34.20344,20.09704,0.918823,44.726448,0.751263
nigeria,2004.0,98.685312,0.021984,30.847216,20.507408,0.915136,46.393568,0.721611
nigeria,2005.0,105.757809,0.021983,39.793327,20.63127,1.069961,44.241269,0.752774
nigeria,2006.0,97.808933,0.021984,31.979392,21.6176,1.295509,42.894448,0.677677
nigeria,2007.0,94.269806,0.062288,27.26016,22.233152,1.819758,42.894448,0.635695
nigeria,2008.0,94.772175,0.084272,33.499952,20.653968,3.846351,36.687632,0.621936
nigeria,2009.0,74.885064,0.0916,27.252832,18.052528,3.851096,25.637008,0.478206
nigeria,2010.0,112.314215,0.102592,58.741248,20.195968,3.856151,29.418256,0.697808
nigeria,2011.0,129.568735,0.08427,69.441833,28.003162,4.589556,27.449914,0.783064
nigeria,2012.0,109.065928,0.12824,55.85768,28.87232,6.117632,18.090056,0.641278
nigeria,2013.0,116.360426,0.117244,62.267816,28.629639,7.784834,17.560892,0.665959
nigeria,2014.0,122.995917,0.120912,66.622512,32.675552,7.749861,15.827081,0.685676
nigeria,2015.0,109.231811,0.124576,54.124608,32.448384,8.137354,14.39689,0.593665
nigeria,2016.0,116.950162,0.139232,60.554928,34.434272,8.524847,13.296883,0.619876
nigeria,2017.0,112.776763,0.135568,58.488432,32.415408,7.362368,14.374988,0.582838
nigeria,2019.0,127.304175,0.14656,68.707328,35.104784,8.757343,14.588161,0.626175
nigeria,2020.0,130.176766,0.132916,70.18858,37.571966,8.757343,13.525961,0.624866
nigeria,2021.0,136.986784,0.153703,74.973605,40.643656,8.757343,12.458478,0.641921
norway,1990.0,35.097,3.6886,20.3444,7.503,0.634,1.911,8.27472
norway,1991.0,33.535,3.264,19.529,7.829,0.592,1.395,7.868866
norway,1992.0,34.455,3.2928,19.8172,8.337,0.653,1.386,8.038213
norway,1993.0,36.0,3.7012,20.1958,8.722,0.838,1.599,8.348811
norway,1994.0,2658.0,4.0688,20.9362,9.424,0.766,1.677,2541.0
norway,1995.0,38.508,4.138,21.371,1169.0,0.875,1.565,96.20356213793104
norway,1996.0,41.572,4.1404,23.4396,10.118,0.863,2.058,9.488431
norway,1997.0,41.734,4.2116,23.1564,10.551,0.922,1.925,9.473897
norway,1998.0,41.871,4.4166,23.8064,9.859,0.9,1.996,9.44857
norway,1999.0,42.636,4.401,24.332,9.615,0.892,2.61,9.555543
norway,2000.0,42.147,4.323,22.388,11.038,0.89,2.759,9.38484
norway,2002.0,42.592,3.4334,23.3666,12.296,0.875,1.912,9.385304
norway,2003.0,43.98,3.2838,24.4602,13.018,0.904,1.777,9.63448
norway,2004.0,44.307,3.669,24.115,13.592,0.716,1.71,9.648926
norway,2005.0,43.342,3.3192,23.7148,13.423,0.78,1.587,9.374707
norway,2006.0,43.926,2.7456,24.8194,13.598,0.805,1.426,9.424812
norway,2007.0,45.666,3.1094,24.4526,13.915,0.869,2.824,9.697286
norway,2008.0,44.795,3.2674,23.6836,14.085,0.833,2.363,9.394508
norway,2009.0,43.225,2.3524,23.2376,14.787,0.842,1.513,8.951637
norway,2010.0,45.691,3.0824,24.5326,15.04,0.754,1.565,9.345192
norway,2011.0,44.791,3.2186,24.2994,14.358,0.749,1.551,9.043046
norway,2012.0,44.3,3.1912,24.2918,14.081,0.725,1.423,8.827211
norway,2013.0,44.586,3.2928,24.5282,13.902,0.731,1.511,8.776486
norway,2014.0,45.046,3.527,24.099,14.645,0.727,1.408,8.768199
norway,2015.0,45.59,3.4284,23.8906,15.506,0.672,1.522,8.784381
norway,2017.0,44.242,3.6428,22.6962,15.504,0.766,1.105,8.383981
norway,2018.0,44.393,3.5268,23.2112,15.297,0.73,1.079,8.357249
norway,2019.0,42.784,3.5468,21.9492,15.047,0.722,0.957,8.000156
norway,2020.0,41.196,3.6024,21.1856,14.317,0.725,0.83,7.657997
norway,2021.0,40.918553,4.1776,21.477984,12.672833,0.701255,1.51886,7.565853
pakistan,1991.0,67.477105,8.023728,32.311076,23.983252,3.159049,0.896252,0.566066
pakistan,1992.0,72.014921,8.360826,34.971114,25.514808,3.168173,0.896252,0.588477
pakistan,1993.0,77.175721,8.46384,38.384064,26.94872,3.379097,0.896252,0.614718
pakistan,1994.0,84.018296,9.207632,42.986048,28.538896,3.28572,0.896252,0.650069
pakistan,1995.0,83.614359,8.331936,43.6932,28.110208,3.479015,0.896252,0.628125
pakistan,1996.0,93.538964,9.357492,50.176527,30.402688,3.602257,0.896252,0.681598
pakistan,1997.0,93.788159,8.57376,49.357744,32.217552,3.639103,0.896252,0.66361
pakistan,1998.0,96.740735,8.18202,55.08824,2219.0,6.639177,0.896252,2846.0
pakistan,1999.0,99.389325,8.592395,52.448418,34.47584,3.872672,0.896252,0.663948
pakistan,2000.0,105.419768,8.18904,55.392352,36.368864,3.989256,1.480256,0.682904
pakistan,2001.0,107.126423,8.04248,55.08824,37.856448,4.413511,1.725744,0.67283
pakistan,2002.0,112.903875,10.079664,53.65928,44.770416,4.394515,0.896252,0.691547
pakistan,2003.0,117.490988,13.194064,44.213488,54.912368,5.171068,0.896252,0.704059
pakistan,2004.0,129.623541,16.905696,46.334944,60.778432,5.604469,0.896252,0.759593
pakistan,2005.0,134.692313,16.191216,48.3648,63.49712,6.639177,0.896252,0.772442
pakistan,2006.0,143.550718,17.689344,54.218498,63.755649,7.887227,0.896252,0.806148
pakistan,2007.0,155.40222,23.108848,57.876544,64.951728,9.4651,0.896252,0.854213
pakistan,2008.0,153.921685,18.909904,58.928112,65.754144,10.329525,0.896252,0.827839
pakistan,2009.0,155.418864,18.510528,58.308896,66.988912,11.610528,0.896252,0.817464
pakistan,2010.0,153.908657,17.425984,62.145104,63.123392,11.214177,0.896252,0.791489
pakistan,2011.0,154.65089,17.16584,60.503632,65.959328,11.02209,0.896252,0.778695
pakistan,2012.0,154.885594,14.696304,63.618032,64.178624,11.390764,1.001871,0.76598
pakistan,2013.0,151.524599,13.659392,61.04224,63.720624,11.96154,1.140803,0.737929
pakistan,2014.0,156.529339,18.843952,60.423024,64.200608,12.197857,0.863898,0.751636
pakistan,2015.0,166.410762,18.02688,70.400096,64.405792,12.681741,0.896252,0.788791
pakistan,2016.0,195.791491,23.954783,86.597018,70.296187,14.128052,0.81545,0.916949
pakistan,2018.0,205.060928,46.88088,66.241456,75.782512,15.581232,0.574848,0.933234
pakistan,2019.0,206.061232,50.30672,64.878448,74.976432,15.436983,0.462649,0.922828
peru,1990.0,21.400795,0.542272,18.144128,1.308048,1.025291,0.381056,0.967963
peru,1991.0,20.757895,0.967124,17.236055,1.183262,1.0271,0.344355,0.919182
peru,1992.0,20.985784,1.047904,17.69712,1.267744,0.973016,0.395712,0.910555
peru,1993.0,23.884757,1.579184,19.811248,1.333696,1.160629,0.395712,1.015773
peru,1994.0,23.758891,1.24576,19.650032,1.39232,1.470779,0.395712,0.990645
peru,1995.0,24.668635,1.392529,20.580114,0.945454,1.750538,0.395712,1.008981
peru,1996.0,24.224357,1.315376,20.11536,1.022256,1.771365,0.395712,0.97258
peru,1997.0,27.285191,1.26408,23.259072,0.78776,1.974279,0.395712,1.075686
peru,1998.0,27.608865,1.4656,23.06488,1.091872,1.986513,0.395712,1.069356
peru,1999.0,29.173621,1.41064,24.5488,1.480256,1.733925,0.395712,1.111281
peru,2000.0,30.103859,1.971474,23.166654,1.396155,1.77766,1.791916,1.129413
peru,2001.0,26.980952,2.059168,20.184976,1.047904,1.805608,1.883296,0.998743
peru,2002.0,27.009978,2.795632,19.36424,1.146832,1.827306,1.875968,0.988128
peru,2003.0,26.210112,2.76632,18.444576,1.267744,1.844512,1.88696,0.948839
peru,2004.0,31.70817,3.249968,20.697936,1.982224,2.132362,3.64568,1.136742
peru,2005.0,36.934245,3.418855,20.952857,3.345568,2.37559,6.841375,1.312179
peru,2006.0,28.431739,2.868912,18.726704,3.82888,2.611531,0.395712,1.001785
peru,2007.0,34.669061,3.605376,22.500624,5.345776,2.729973,0.487312,1.212189
peru,2008.0,40.810316,3.3892,21.423408,7.430592,2.939212,5.627904,1.416721
peru,2009.0,51.317629,3.055556,23.664075,9.386493,3.330006,11.881498,1.769005
peru,2010.0,57.173442,3.301264,23.19312,12.578512,3.33829,14.762256,1.956014
peru,2012.0,45.508673,2.898224,25.695632,12.944912,3.7306,0.239305,1.529724
peru,2013.0,43.023887,3.37088,23.273728,11.864032,4.257086,0.258162,1.432277
peru,2014.0,49.388342,3.048448,24.849248,16.531968,4.59001,0.368668,1.627081
peru,2015.0,49.227873,3.088518,24.993918,16.244948,4.475647,0.424842,1.602894
peru,2016.0,52.813627,3.213102,27.943364,17.087695,4.339787,0.22968,1.696399
peru,2017.0,53.730448,2.810094,31.995506,14.457147,4.290774,0.176927,1.700036
peru,2018.0,55.163082,2.50268,33.209059,14.950123,4.320439,0.180781,1.712929
peru,2019.0,57.679873,2.572128,34.77136,15.678256,4.546156,0.111973,1.757201
peru,2020.0,47.489139,2.269338,26.903684,13.614184,4.546156,0.155777,1.425897
peru,2021.0,56.282,2.479681,33.814579,15.320304,4.546156,0.121279,1.669323
philippines,1990.0,41.3495,3.605376,34.95456,6.6261095,2.789564,0.2310615,0.671706
philippines,1991.0,43.471884,4.129328,36.321232,6.6261095,3.021324,0.2310615,0.689595
philippines,1992.0,48.292795,4.224911,41.164482,6.6261095,2.903403,0.2310615,0.748221
philippines,1993.0,48.928835,4.191616,41.282288,6.6261095,3.454931,0.2310615,0.740411
philippines,1994.0,54.122468,4.180624,45.792672,0.010992,4.13818,0.2310615,0.800033
philippines,1995.0,59.950366,4.693299,50.695691,0.014655,4.546721,0.2310615,0.865703
philippines,1996.0,61.255046,5.902704,49.998944,0.01832,5.335078,0.2310615,0.863416
philippines,1997.0,70.061731,6.789392,56.982528,0.010992,6.278819,0.2310615,0.963461
philippines,1998.0,68.25252,6.859008,55.883328,0.01832,5.491864,0.2310615,0.916241
philippines,1999.0,68.176029,11.87439,50.956193,0.014655,5.33079,0.2310615,0.894123
philippines,2000.0,72.347741,16.301956,50.968805,0.018321,5.058659,0.2310615,0.928032
philippines,2001.0,70.303956,16.364273,50.0565,0.260157,3.623026,0.2310615,0.882926
philippines,2002.0,70.156337,14.297669,47.040871,3.264793,5.553003,0.2310615,0.863085
